Date,HomeTeam,AwayTeam,HomeGoals,AwayGoals,Result,HomeShots,AwayShots,HomeShotsTarget,AwayShotsTarget,OddsHome,OddsDraw,OddsAway,Season,League,LeagueCode
08/04/2023,Osasuna,Elche,2,1,H,22,7,6,1,1.73,3.6,5.0,2022-23,La Liga,SP1
08/04/2023,Espanol,Ath Bilbao,1,2,A,9,12,2,7,3.5,3.2,2.2,2022-23,La Liga,SP1
08/04/2023,Sociedad,Getafe,2,0,H,11,6,6,4,1.7,3.3,6.0,2022-23,La Liga,SP1
08/04/2023,Real Madrid,Villarreal,2,3,A,18,17,4,8,1.53,4.33,5.75,2022-23,La Liga,SP1
09/04/2023,Valladolid,Mallorca,3,3,D,10,14,6,6,2.5,2.9,3.2,2022-23,La Liga,SP1
09/04/2023,Betis,Cadiz,0,2,A,9,15,3,4,1.62,3.75,5.75,2022-23,La Liga,SP1
09/04/2023,Almeria,Valencia,2,1,H,10,11,4,4,3.0,3.3,2.4,2022-23,La Liga,SP1
09/04/2023,Vallecano,Ath Madrid,1,2,A,15,14,3,4,4.33,3.5,1.85,2022-23,La Liga,SP1
10/04/2023,Barcelona,Girona,0,0,D,18,5,3,0,1.3,5.5,10.0,2022-23,La Liga,SP1
14/04/2023,Vallecano,Osasuna,2,1,H,12,8,3,4,2.2,3.1,3.6,2022-23,La Liga,SP1
15/04/2023,Villarreal,Valladolid,1,2,A,22,14,7,7,1.44,4.75,6.5,2022-23,La Liga,SP1
15/04/2023,Ath Bilbao,Sociedad,2,0,H,13,13,5,4,2.25,3.1,3.5,2022-23,La Liga,SP1
15/04/2023,Betis,Espanol,3,1,H,15,13,8,4,1.83,3.5,4.5,2022-23,La Liga,SP1
15/04/2023,Cadiz,Real Madrid,0,2,A,12,35,3,11,5.75,4.2,1.55,2022-23,La Liga,SP1
16/04/2023,Girona,Elche,2,0,H,14,13,4,5,1.53,4.33,6.0,2022-23,La Liga,SP1
16/04/2023,Getafe,Barcelona,0,0,D,5,15,1,3,6.0,3.8,1.6,2022-23,La Liga,SP1
16/04/2023,Ath Madrid,Almeria,2,1,H,19,2,7,0,1.22,7.0,11.0,2022-23,La Liga,SP1
16/04/2023,Valencia,Sevilla,0,2,A,13,6,3,3,2.2,3.2,3.6,2022-23,La Liga,SP1
17/04/2023,Celta,Mallorca,0,1,A,12,8,3,2,1.8,3.3,5.25,2022-23,La Liga,SP1
21/04/2023,Espanol,Cadiz,0,0,D,14,11,5,2,2.05,3.25,3.8,2022-23,La Liga,SP1
22/04/2023,Osasuna,Betis,3,2,H,10,21,5,6,2.55,3.2,2.88,2022-23,La Liga,SP1
22/04/2023,Almeria,Ath Bilbao,1,2,A,12,14,4,3,3.8,3.75,1.85,2022-23,La Liga,SP1
22/04/2023,Sociedad,Vallecano,2,1,H,7,7,1,2,1.67,3.5,6.0,2022-23,La Liga,SP1
22/04/2023,Valladolid,Girona,1,0,H,15,12,6,6,2.5,3.4,2.8,2022-23,La Liga,SP1
22/04/2023,Real Madrid,Celta,2,0,H,17,12,5,2,1.36,5.0,9.0,2022-23,La Liga,SP1
23/04/2023,Elche,Valencia,0,2,A,7,5,1,3,4.33,3.5,1.85,2022-23,La Liga,SP1
23/04/2023,Barcelona,Ath Madrid,1,0,H,13,13,4,3,1.95,3.3,4.2,2022-23,La Liga,SP1
23/04/2023,Mallorca,Getafe,3,1,H,8,3,4,1,2.3,2.88,3.75,2022-23,La Liga,SP1
23/04/2023,Sevilla,Villarreal,2,1,H,17,17,4,5,2.75,3.4,2.55,2022-23,La Liga,SP1
25/04/2023,Cadiz,Osasuna,0,1,A,20,6,4,4,2.3,3.1,3.4,2022-23,La Liga,SP1
25/04/2023,Girona,Real Madrid,4,2,H,13,18,5,3,5.25,4.33,1.57,2022-23,La Liga,SP1
25/04/2023,Betis,Sociedad,0,0,D,10,10,1,3,2.75,3.25,2.63,2022-23,La Liga,SP1
26/04/2023,Ath Madrid,Mallorca,3,1,H,24,6,9,2,1.4,4.33,8.5,2022-23,La Liga,SP1
26/04/2023,Getafe,Almeria,1,2,A,21,23,9,11,1.91,3.3,4.5,2022-23,La Liga,SP1
26/04/2023,Celta,Elche,1,0,H,17,16,9,1,1.3,5.25,10.0,2022-23,La Liga,SP1
26/04/2023,Vallecano,Barcelona,2,1,H,9,10,6,5,4.75,3.75,1.73,2022-23,La Liga,SP1
27/04/2023,Valencia,Valladolid,2,1,H,18,8,5,2,1.75,3.75,4.75,2022-23,La Liga,SP1
27/04/2023,Villarreal,Espanol,4,2,H,31,13,13,4,1.57,4.0,6.0,2022-23,La Liga,SP1
27/04/2023,Ath Bilbao,Sevilla,0,1,A,7,4,2,1,1.75,3.6,4.5,2022-23,La Liga,SP1
28/04/2023,Osasuna,Sociedad,0,2,A,13,12,1,8,3.75,3.0,2.2,2022-23,La Liga,SP1
29/04/2023,Elche,Vallecano,4,0,H,18,14,9,3,4.75,3.5,1.8,2022-23,La Liga,SP1
29/04/2023,Real Madrid,Almeria,4,2,H,15,9,12,3,1.14,8.5,15.0,2022-23,La Liga,SP1
29/04/2023,Barcelona,Betis,4,0,H,15,4,8,1,1.33,5.0,9.0,2022-23,La Liga,SP1
30/04/2023,Cadiz,Valencia,2,1,H,8,16,4,4,3.1,3.1,2.45,2022-23,La Liga,SP1
30/04/2023,Villarreal,Celta,3,1,H,9,14,3,5,1.8,3.6,4.5,2022-23,La Liga,SP1
30/04/2023,Espanol,Getafe,1,0,H,17,7,8,2,2.38,3.0,3.3,2022-23,La Liga,SP1
30/04/2023,Valladolid,Ath Madrid,2,5,A,19,9,6,6,5.5,3.8,1.65,2022-23,La Liga,SP1
01/05/2023,Mallorca,Ath Bilbao,1,1,D,9,16,2,6,3.6,3.0,2.25,2022-23,La Liga,SP1
01/05/2023,Sevilla,Girona,0,2,A,23,9,5,3,1.95,3.5,3.8,2022-23,La Liga,SP1
02/05/2023,Almeria,Elche,2,1,H,10,14,4,1,1.62,4.33,5.0,2022-23,La Liga,SP1
02/05/2023,Barcelona,Osasuna,1,0,H,21,7,4,2,1.14,7.5,19.0,2022-23,La Liga,SP1
02/05/2023,Sociedad,Real Madrid,2,0,H,9,10,4,5,2.55,3.4,2.8,2022-23,La Liga,SP1
03/05/2023,Valencia,Villarreal,1,1,D,8,11,1,4,2.75,3.3,2.55,2022-23,La Liga,SP1
03/05/2023,Ath Madrid,Cadiz,5,1,H,18,2,8,1,1.29,5.5,12.0,2022-23,La Liga,SP1
03/05/2023,Getafe,Celta,1,0,H,14,7,4,1,2.55,3.0,3.1,2022-23,La Liga,SP1
04/05/2023,Girona,Mallorca,2,1,H,17,8,7,2,2.1,3.2,3.75,2022-23,La Liga,SP1
04/05/2023,Sevilla,Espanol,3,2,H,18,7,6,3,1.83,3.6,4.2,2022-23,La Liga,SP1
04/05/2023,Ath Bilbao,Betis,0,1,A,21,12,6,2,1.7,4.0,4.75,2022-23,La Liga,SP1
04/05/2023,Vallecano,Valladolid,2,1,H,16,7,6,4,1.73,3.8,4.75,2022-23,La Liga,SP1
12/05/2023,Mallorca,Cadiz,1,0,H,8,14,3,4,2.15,2.9,4.0,2022-23,La Liga,SP1
13/05/2023,Sociedad,Girona,2,2,D,18,13,6,6,1.62,4.0,5.5,2022-23,La Liga,SP1
13/05/2023,Osasuna,Almeria,3,1,H,18,8,7,3,2.05,3.5,3.6,2022-23,La Liga,SP1
13/05/2023,Villarreal,Ath Bilbao,5,1,H,17,11,11,5,2.1,3.5,3.4,2022-23,La Liga,SP1
13/05/2023,Real Madrid,Getafe,1,0,H,16,9,3,2,1.55,4.0,6.5,2022-23,La Liga,SP1
14/05/2023,Celta,Valencia,1,2,A,10,12,6,5,2.2,3.3,3.4,2022-23,La Liga,SP1
14/05/2023,Elche,Ath Madrid,1,0,H,15,13,4,4,8.0,5.0,1.36,2022-23,La Liga,SP1
14/05/2023,Valladolid,Sevilla,0,3,A,28,17,6,5,2.25,3.5,3.1,2022-23,La Liga,SP1
14/05/2023,Espanol,Barcelona,2,4,A,15,15,7,5,5.25,4.0,1.65,2022-23,La Liga,SP1
15/05/2023,Betis,Vallecano,3,1,H,11,16,5,4,1.91,3.5,4.0,2022-23,La Liga,SP1
19/05/2023,Cadiz,Valladolid,2,0,H,11,6,4,2,2.2,3.4,3.3,2022-23,La Liga,SP1
20/05/2023,Girona,Villarreal,1,2,A,9,10,3,5,2.8,3.75,2.3,2022-23,La Liga,SP1
20/05/2023,Ath Bilbao,Celta,2,1,H,10,8,3,3,1.62,3.8,5.5,2022-23,La Liga,SP1
20/05/2023,Almeria,Mallorca,3,0,H,12,7,3,3,2.25,3.25,3.3,2022-23,La Liga,SP1
20/05/2023,Getafe,Elche,1,1,D,9,13,5,4,1.5,4.0,7.0,2022-23,La Liga,SP1
20/05/2023,Barcelona,Sociedad,1,2,A,13,13,4,6,1.8,3.75,4.33,2022-23,La Liga,SP1
21/05/2023,Vallecano,Espanol,1,2,A,15,10,5,6,2.15,3.4,3.4,2022-23,La Liga,SP1
21/05/2023,Ath Madrid,Osasuna,3,0,H,15,12,5,2,1.36,4.75,8.0,2022-23,La Liga,SP1
21/05/2023,Valencia,Real Madrid,1,0,H,12,13,6,5,3.2,3.5,2.2,2022-23,La Liga,SP1
21/05/2023,Sevilla,Betis,0,0,D,10,5,4,0,2.3,3.3,3.1,2022-23,La Liga,SP1
23/05/2023,Celta,Girona,1,1,D,16,11,7,4,2.0,3.5,3.75,2022-23,La Liga,SP1
23/05/2023,Sociedad,Almeria,1,0,H,15,2,2,2,1.36,5.0,8.0,2022-23,La Liga,SP1
23/05/2023,Valladolid,Barcelona,3,1,H,8,16,4,6,3.6,3.8,1.91,2022-23,La Liga,SP1
24/05/2023,Elche,Sevilla,1,1,D,20,9,7,3,4.0,3.75,1.91,2022-23,La Liga,SP1
24/05/2023,Real Madrid,Vallecano,2,1,H,12,15,3,6,1.62,4.0,5.25,2022-23,La Liga,SP1
24/05/2023,Villarreal,Cadiz,2,0,H,13,16,7,8,1.44,4.5,7.0,2022-23,La Liga,SP1
24/05/2023,Betis,Getafe,0,1,A,11,9,4,2,2.0,3.2,4.2,2022-23,La Liga,SP1
24/05/2023,Espanol,Ath Madrid,3,3,D,26,16,13,7,2.88,3.5,2.38,2022-23,La Liga,SP1
25/05/2023,Mallorca,Valencia,1,0,H,4,15,3,5,3.3,3.0,2.4,2022-23,La Liga,SP1
25/05/2023,Osasuna,Ath Bilbao,2,0,H,9,10,3,5,3.0,3.25,2.45,2022-23,La Liga,SP1
27/05/2023,Sevilla,Real Madrid,1,2,A,11,6,1,3,2.88,3.5,2.4,2022-23,La Liga,SP1
28/05/2023,Almeria,Valladolid,0,0,D,23,8,7,2,2.25,3.4,3.1,2022-23,La Liga,SP1
28/05/2023,Ath Bilbao,Elche,0,1,A,27,6,8,2,1.3,5.0,11.0,2022-23,La Liga,SP1
28/05/2023,Ath Madrid,Sociedad,2,1,H,11,10,5,5,2.0,3.5,3.6,2022-23,La Liga,SP1
28/05/2023,Barcelona,Mallorca,3,0,H,28,3,9,1,1.33,5.0,9.5,2022-23,La Liga,SP1
28/05/2023,Cadiz,Celta,1,0,H,13,9,3,4,2.6,3.1,2.75,2022-23,La Liga,SP1
28/05/2023,Getafe,Osasuna,2,1,H,16,10,6,2,2.2,3.1,3.5,2022-23,La Liga,SP1
28/05/2023,Girona,Betis,1,2,A,9,18,3,7,1.95,3.6,3.6,2022-23,La Liga,SP1
28/05/2023,Valencia,Espanol,2,2,D,19,9,4,5,2.0,3.75,3.4,2022-23,La Liga,SP1
28/05/2023,Vallecano,Villarreal,2,1,H,15,7,4,2,3.0,3.6,2.2,2022-23,La Liga,SP1
04/06/2023,Mallorca,Vallecano,3,0,H,8,20,4,4,3.0,3.3,2.38,2022-23,La Liga,SP1
04/06/2023,Osasuna,Girona,2,1,H,14,11,7,6,2.05,3.6,3.4,2022-23,La Liga,SP1
04/06/2023,Real Madrid,Ath Bilbao,1,1,D,9,15,2,9,1.91,3.75,3.75,2022-23,La Liga,SP1
04/06/2023,Sociedad,Sevilla,2,1,H,17,9,6,4,1.73,3.9,4.6,2022-23,La Liga,SP1
04/06/2023,Villarreal,Ath Madrid,2,2,D,22,9,7,3,2.7,3.5,2.5,2022-23,La Liga,SP1
04/06/2023,Betis,Valencia,1,1,D,8,10,3,3,2.63,3.6,2.5,2022-23,La Liga,SP1
04/06/2023,Celta,Barcelona,2,1,H,12,9,9,2,2.6,3.8,2.5,2022-23,La Liga,SP1
04/06/2023,Elche,Cadiz,1,1,D,12,14,5,3,2.63,3.4,2.63,2022-23,La Liga,SP1
04/06/2023,Espanol,Almeria,3,3,D,12,11,8,4,2.75,3.8,2.38,2022-23,La Liga,SP1
04/06/2023,Valladolid,Getafe,0,0,D,15,4,0,1,2.2,3.3,3.4,2022-23,La Liga,SP1
13/08/2021,Valencia,Getafe,1,0,H,4,22,2,4,2.55,3.0,3.1,2021-22,La Liga,SP1
14/08/2021,Cadiz,Levante,1,1,D,7,12,2,3,2.8,3.25,2.6,2021-22,La Liga,SP1
14/08/2021,Mallorca,Betis,1,1,D,6,10,2,1,3.3,3.4,2.2,2021-22,La Liga,SP1
14/08/2021,Alaves,Real Madrid,1,4,A,11,19,4,7,7.0,4.75,1.44,2021-22,La Liga,SP1
14/08/2021,Osasuna,Espanol,0,0,D,14,10,1,3,2.25,3.2,3.4,2021-22,La Liga,SP1
15/08/2021,Celta,Ath Madrid,1,2,A,10,13,2,4,4.2,3.4,1.9,2021-22,La Liga,SP1
15/08/2021,Barcelona,Sociedad,4,2,H,13,11,8,3,1.72,4.0,4.5,2021-22,La Liga,SP1
15/08/2021,Sevilla,Vallecano,3,0,H,21,4,8,3,1.44,4.2,8.0,2021-22,La Liga,SP1
16/08/2021,Villarreal,Granada,0,0,D,14,6,4,1,1.53,4.2,6.5,2021-22,La Liga,SP1
16/08/2021,Elche,Ath Bilbao,0,0,D,8,9,2,3,3.8,3.3,2.05,2021-22,La Liga,SP1
20/08/2021,Betis,Cadiz,1,1,D,16,8,7,3,1.5,4.2,7.0,2021-22,La Liga,SP1
21/08/2021,Alaves,Mallorca,0,1,A,9,12,4,2,2.25,3.2,3.4,2021-22,La Liga,SP1
21/08/2021,Espanol,Villarreal,0,0,D,14,12,3,2,3.1,3.4,2.3,2021-22,La Liga,SP1
21/08/2021,Granada,Valencia,1,1,D,9,18,2,7,2.45,3.4,2.87,2021-22,La Liga,SP1
21/08/2021,Ath Bilbao,Barcelona,1,1,D,16,9,7,3,4.0,3.75,1.85,2021-22,La Liga,SP1
22/08/2021,Sociedad,Vallecano,1,0,H,13,9,8,1,1.44,4.33,7.5,2021-22,La Liga,SP1
22/08/2021,Ath Madrid,Elche,1,0,H,8,4,4,2,1.22,5.75,17.0,2021-22,La Liga,SP1
22/08/2021,Levante,Real Madrid,3,3,D,8,19,4,5,5.0,4.33,1.6,2021-22,La Liga,SP1
23/08/2021,Getafe,Sevilla,0,1,A,12,9,0,3,3.5,3.2,2.2,2021-22,La Liga,SP1
23/08/2021,Osasuna,Celta,0,0,D,15,4,7,0,2.62,3.25,2.75,2021-22,La Liga,SP1
27/08/2021,Mallorca,Espanol,1,0,H,12,8,6,3,2.6,2.9,3.1,2021-22,La Liga,SP1
27/08/2021,Valencia,Alaves,3,0,H,9,10,4,3,1.75,3.6,4.75,2021-22,La Liga,SP1
28/08/2021,Celta,Ath Bilbao,0,1,A,13,6,0,2,2.4,3.2,3.1,2021-22,La Liga,SP1
28/08/2021,Elche,Sevilla,1,1,D,7,18,4,5,5.0,3.6,1.72,2021-22,La Liga,SP1
28/08/2021,Sociedad,Levante,1,0,H,7,6,2,0,1.53,4.2,6.0,2021-22,La Liga,SP1
28/08/2021,Betis,Real Madrid,0,1,A,11,13,6,3,4.2,3.8,1.8,2021-22,La Liga,SP1
29/08/2021,Barcelona,Getafe,2,1,H,7,8,3,3,1.4,4.75,7.5,2021-22,La Liga,SP1
29/08/2021,Cadiz,Osasuna,2,3,A,7,14,3,4,3.2,3.0,2.45,2021-22,La Liga,SP1
29/08/2021,Vallecano,Granada,4,0,H,19,9,6,3,2.55,3.2,2.87,2021-22,La Liga,SP1
29/08/2021,Ath Madrid,Villarreal,2,2,D,24,2,5,2,1.75,3.4,5.25,2021-22,La Liga,SP1
11/09/2021,Levante,Vallecano,1,1,D,7,22,2,6,2.1,3.4,3.5,2021-22,La Liga,SP1
11/09/2021,Ath Bilbao,Mallorca,2,0,H,19,7,5,1,1.72,3.6,5.25,2021-22,La Liga,SP1
12/09/2021,Espanol,Ath Madrid,1,2,A,9,13,3,3,4.33,3.3,1.9,2021-22,La Liga,SP1
12/09/2021,Osasuna,Valencia,1,4,A,11,10,2,4,2.4,3.2,3.1,2021-22,La Liga,SP1
12/09/2021,Cadiz,Sociedad,0,2,A,6,16,1,4,5.0,3.6,1.75,2021-22,La Liga,SP1
12/09/2021,Real Madrid,Celta,5,2,H,15,11,11,4,1.36,5.25,8.0,2021-22,La Liga,SP1
13/09/2021,Getafe,Elche,0,1,A,10,8,1,3,1.8,3.4,4.75,2021-22,La Liga,SP1
13/09/2021,Granada,Betis,1,2,A,11,19,2,9,3.1,3.25,2.37,2021-22,La Liga,SP1
17/09/2021,Celta,Cadiz,1,2,A,14,7,4,3,1.45,4.33,7.0,2021-22,La Liga,SP1
18/09/2021,Vallecano,Getafe,3,0,H,11,13,5,3,2.37,2.9,3.4,2021-22,La Liga,SP1
18/09/2021,Ath Madrid,Ath Bilbao,0,0,D,14,6,2,0,1.65,3.6,6.0,2021-22,La Liga,SP1
18/09/2021,Elche,Levante,1,1,D,9,11,2,6,2.4,3.1,3.2,2021-22,La Liga,SP1
18/09/2021,Alaves,Osasuna,0,2,A,8,13,3,5,3.1,3.0,2.55,2021-22,La Liga,SP1
19/09/2021,Mallorca,Villarreal,0,0,D,10,11,1,3,3.5,3.0,2.3,2021-22,La Liga,SP1
19/09/2021,Sociedad,Sevilla,0,0,D,11,11,4,4,2.55,3.2,2.87,2021-22,La Liga,SP1
19/09/2021,Betis,Espanol,2,2,D,23,11,9,4,2.0,3.2,4.2,2021-22,La Liga,SP1
19/09/2021,Valencia,Real Madrid,1,2,A,12,18,4,10,3.8,3.8,1.9,2021-22,La Liga,SP1
20/09/2021,Barcelona,Granada,1,1,D,17,5,6,2,1.28,5.75,10.0,2021-22,La Liga,SP1
21/09/2021,Getafe,Ath Madrid,1,2,A,7,12,2,4,6.0,3.5,1.66,2021-22,La Liga,SP1
21/09/2021,Ath Bilbao,Vallecano,1,2,A,8,8,1,3,1.85,3.5,4.33,2021-22,La Liga,SP1
21/09/2021,Levante,Celta,0,2,A,6,4,2,2,2.6,3.4,2.7,2021-22,La Liga,SP1
22/09/2021,Espanol,Alaves,1,0,H,10,8,2,2,1.8,3.5,4.75,2021-22,La Liga,SP1
22/09/2021,Sevilla,Valencia,3,1,H,11,8,5,3,1.61,3.8,6.0,2021-22,La Liga,SP1
22/09/2021,Real Madrid,Mallorca,6,1,H,18,17,12,5,1.22,6.5,12.0,2021-22,La Liga,SP1
22/09/2021,Villarreal,Elche,4,1,H,14,9,9,3,1.5,4.2,6.5,2021-22,La Liga,SP1
23/09/2021,Granada,Sociedad,2,3,A,10,20,2,11,4.2,3.4,1.9,2021-22,La Liga,SP1
23/09/2021,Osasuna,Betis,1,3,A,11,16,3,9,2.37,3.25,3.0,2021-22,La Liga,SP1
23/09/2021,Cadiz,Barcelona,0,0,D,13,6,3,2,6.0,4.33,1.5,2021-22,La Liga,SP1
25/09/2021,Alaves,Ath Madrid,1,0,H,7,13,1,1,7.5,4.0,1.5,2021-22,La Liga,SP1
25/09/2021,Valencia,Ath Bilbao,1,1,D,13,12,6,4,2.6,3.2,2.8,2021-22,La Liga,SP1
25/09/2021,Sevilla,Espanol,2,0,H,12,13,5,2,1.57,3.8,6.5,2021-22,La Liga,SP1
25/09/2021,Real Madrid,Villarreal,0,0,D,15,6,2,2,1.5,4.75,5.75,2021-22,La Liga,SP1
26/09/2021,Mallorca,Osasuna,2,3,A,17,12,8,6,2.7,3.2,2.75,2021-22,La Liga,SP1
26/09/2021,Barcelona,Levante,3,0,H,20,6,12,2,1.4,5.5,6.5,2021-22,La Liga,SP1
26/09/2021,Sociedad,Elche,1,0,H,17,5,5,2,1.4,4.5,9.0,2021-22,La Liga,SP1
26/09/2021,Vallecano,Cadiz,3,1,H,13,6,6,1,1.6,3.8,6.0,2021-22,La Liga,SP1
26/09/2021,Betis,Getafe,2,0,H,20,8,5,3,1.75,3.6,4.75,2021-22,La Liga,SP1
27/09/2021,Celta,Granada,1,0,H,14,7,5,4,1.61,4.0,5.5,2021-22,La Liga,SP1
01/10/2021,Ath Bilbao,Alaves,1,0,H,16,17,5,5,1.53,3.75,7.5,2021-22,La Liga,SP1
02/10/2021,Osasuna,Vallecano,1,0,H,7,7,3,0,2.15,3.4,3.4,2021-22,La Liga,SP1
02/10/2021,Mallorca,Levante,1,0,H,9,6,7,2,2.1,3.2,3.4,2021-22,La Liga,SP1
02/10/2021,Cadiz,Valencia,0,0,D,2,16,1,4,3.4,3.0,2.3,2021-22,La Liga,SP1
02/10/2021,Ath Madrid,Barcelona,2,0,H,6,9,3,2,1.9,3.5,4.0,2021-22,La Liga,SP1
03/10/2021,Elche,Celta,1,0,H,12,10,5,1,3.3,3.2,2.3,2021-22,La Liga,SP1
03/10/2021,Espanol,Real Madrid,2,1,H,8,18,4,4,5.0,4.0,1.66,2021-22,La Liga,SP1
03/10/2021,Getafe,Sociedad,1,1,D,9,10,2,5,3.6,3.1,2.2,2021-22,La Liga,SP1
03/10/2021,Villarreal,Betis,2,0,H,11,10,5,3,2.0,3.6,3.6,2021-22,La Liga,SP1
03/10/2021,Granada,Sevilla,1,0,H,3,14,1,3,4.8,3.4,1.72,2021-22,La Liga,SP1
16/10/2021,Levante,Getafe,0,0,D,6,14,2,4,2.5,2.9,3.25,2021-22,La Liga,SP1
16/10/2021,Sociedad,Mallorca,1,0,H,10,7,2,1,1.4,4.5,8.5,2021-22,La Liga,SP1
17/10/2021,Vallecano,Elche,2,1,H,10,7,4,3,1.8,3.5,4.75,2021-22,La Liga,SP1
17/10/2021,Celta,Sevilla,0,1,A,14,8,3,2,3.4,3.25,2.2,2021-22,La Liga,SP1
17/10/2021,Villarreal,Osasuna,1,2,A,11,6,6,2,1.66,3.75,5.25,2021-22,La Liga,SP1
17/10/2021,Barcelona,Valencia,3,1,H,12,9,5,3,1.5,4.33,6.5,2021-22,La Liga,SP1
18/10/2021,Alaves,Betis,0,1,A,14,19,2,4,3.5,3.3,2.15,2021-22,La Liga,SP1
18/10/2021,Espanol,Cadiz,2,0,H,14,13,6,2,1.66,3.6,5.75,2021-22,La Liga,SP1
22/10/2021,Osasuna,Granada,1,1,D,17,9,6,4,1.72,3.5,5.25,2021-22,La Liga,SP1
23/10/2021,Valencia,Mallorca,2,2,D,20,9,6,4,1.66,3.8,5.25,2021-22,La Liga,SP1
23/10/2021,Cadiz,Alaves,0,2,A,23,8,4,4,2.5,2.9,3.2,2021-22,La Liga,SP1
23/10/2021,Elche,Espanol,2,2,D,12,20,7,7,2.7,3.0,2.87,2021-22,La Liga,SP1
23/10/2021,Ath Bilbao,Villarreal,2,1,H,14,11,7,3,2.45,3.0,3.2,2021-22,La Liga,SP1
24/10/2021,Sevilla,Levante,5,3,H,18,12,11,7,1.44,4.2,8.0,2021-22,La Liga,SP1
24/10/2021,Barcelona,Real Madrid,1,2,A,12,10,2,5,2.75,3.6,2.45,2021-22,La Liga,SP1
24/10/2021,Betis,Vallecano,3,2,H,11,14,5,3,1.83,3.75,4.2,2021-22,La Liga,SP1
24/10/2021,Ath Madrid,Sociedad,2,2,D,17,8,4,4,1.61,3.7,6.0,2021-22,La Liga,SP1
25/10/2021,Getafe,Celta,0,3,A,11,16,2,8,2.5,3.0,3.1,2021-22,La Liga,SP1
26/10/2021,Alaves,Elche,1,0,H,16,4,5,1,2.3,3.0,3.5,2021-22,La Liga,SP1
26/10/2021,Espanol,Ath Bilbao,1,1,D,14,23,3,7,2.9,3.0,2.62,2021-22,La Liga,SP1
26/10/2021,Villarreal,Cadiz,3,3,D,14,9,5,4,1.3,5.5,9.5,2021-22,La Liga,SP1
27/10/2021,Mallorca,Sevilla,1,1,D,11,10,4,3,5.5,3.3,1.75,2021-22,La Liga,SP1
27/10/2021,Vallecano,Barcelona,1,0,H,13,16,3,1,4.33,3.75,1.8,2021-22,La Liga,SP1
27/10/2021,Betis,Valencia,4,1,H,14,10,9,4,1.85,3.5,4.5,2021-22,La Liga,SP1
27/10/2021,Real Madrid,Osasuna,0,0,D,17,7,3,0,1.3,5.5,9.0,2021-22,La Liga,SP1
28/10/2021,Celta,Sociedad,0,2,A,14,11,6,4,2.87,3.4,2.45,2021-22,La Liga,SP1
28/10/2021,Granada,Getafe,1,1,D,18,6,3,4,2.6,2.8,3.25,2021-22,La Liga,SP1
28/10/2021,Levante,Ath Madrid,2,2,D,10,7,3,3,5.5,3.8,1.65,2021-22,La Liga,SP1
30/10/2021,Elche,Real Madrid,1,2,A,13,17,4,5,7.5,4.5,1.44,2021-22,La Liga,SP1
30/10/2021,Sevilla,Osasuna,2,0,H,16,10,4,3,1.53,4.0,7.0,2021-22,La Liga,SP1
30/10/2021,Valencia,Villarreal,2,0,H,9,11,3,1,2.9,3.4,2.45,2021-22,La Liga,SP1
30/10/2021,Barcelona,Alaves,1,1,D,16,3,5,2,1.28,5.5,11.0,2021-22,La Liga,SP1
31/10/2021,Cadiz,Mallorca,1,1,D,13,11,2,5,2.5,3.0,3.2,2021-22,La Liga,SP1
31/10/2021,Ath Madrid,Betis,3,0,H,18,8,9,1,1.6,3.8,6.0,2021-22,La Liga,SP1
31/10/2021,Getafe,Espanol,2,1,H,12,10,7,3,2.45,3.0,3.2,2021-22,La Liga,SP1
31/10/2021,Sociedad,Ath Bilbao,1,1,D,8,11,3,5,2.1,3.2,3.8,2021-22,La Liga,SP1
01/11/2021,Vallecano,Celta,0,0,D,11,10,5,4,2.37,3.25,3.1,2021-22,La Liga,SP1
01/11/2021,Levante,Granada,0,3,A,12,12,3,6,1.95,3.4,4.0,2021-22,La Liga,SP1
05/11/2021,Ath Bilbao,Cadiz,0,1,A,15,8,5,4,1.36,4.75,9.0,2021-22,La Liga,SP1
06/11/2021,Espanol,Granada,2,0,H,17,18,6,5,1.85,3.4,4.5,2021-22,La Liga,SP1
06/11/2021,Celta,Barcelona,3,3,D,18,10,4,6,3.3,3.6,2.1,2021-22,La Liga,SP1
06/11/2021,Alaves,Levante,2,1,H,10,12,3,7,2.5,3.0,3.2,2021-22,La Liga,SP1
06/11/2021,Real Madrid,Vallecano,2,1,H,15,19,7,7,1.33,5.5,8.0,2021-22,La Liga,SP1
07/11/2021,Villarreal,Getafe,1,0,H,10,5,4,2,1.5,4.0,7.0,2021-22,La Liga,SP1
07/11/2021,Valencia,Ath Madrid,3,3,D,11,13,5,7,4.5,3.2,1.95,2021-22,La Liga,SP1
07/11/2021,Mallorca,Elche,2,2,D,18,7,6,2,2.05,3.0,4.33,2021-22,La Liga,SP1
07/11/2021,Osasuna,Sociedad,0,2,A,6,9,2,4,3.1,3.3,2.35,2021-22,La Liga,SP1
07/11/2021,Betis,Sevilla,0,2,A,8,11,1,2,3.0,3.3,2.45,2021-22,La Liga,SP1
19/11/2021,Levante,Ath Bilbao,0,0,D,15,7,2,2,3.5,3.3,2.15,2021-22,La Liga,SP1
20/11/2021,Celta,Villarreal,1,1,D,12,18,3,6,2.75,3.3,2.55,2021-22,La Liga,SP1
20/11/2021,Sevilla,Alaves,2,2,D,16,8,6,3,1.44,4.33,8.5,2021-22,La Liga,SP1
